price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_living15,yr_built
570000,1,1,720,7540,1,1,6,720,1120,113
325000,3,2,1750,9000,1.5,0,5,1750,1830,82
725000,2,1,2410,5930,2,0,9,1930,1540,11
192000,3,1.75,1240,10361,1,0,6,1240,1240,31
560000,2,1,1010,9219,1,0,7,1010,1610,58
283450,5,2.75,2770,6116,1,0,7,1490,1920,39
863000,4,1.75,2800,5400,1,0,9,1400,1490,94
815000,4,2,1400,4800,2,0,7,1400,1620,32
245000,2,1,1020,7679,1,0,6,1020,1280,76
1.32E+06,4,3,2860,10292,1,0,8,2860,1840,65
1.16E+06,4,3.5,4270,12305,2,0,10,4270,4190,24
480000,3,2.5,2270,4488,2,0,7,2270,2360,19
600000,4,2.5,2560,5593,2,0,7,2560,2800,17
329950,2,1,900,5220,1,0,6,900,1480,62
299500,4,2.5,2010,12085,2,0,8,2010,1910,32
460000,3,2.5,1690,5131,1,0,7,1690,860,77
515000,5,3.5,2310,5249,2,0,8,1560,1900,18
405000,3,2.25,1520,1245,3,0,8,1520,1520,14
483000,4,1.5,1220,3780,1.5,0,7,1220,1400,91
377000,4,2.5,2170,11511,2,0,8,2170,1900,26
568000,4,1.75,2790,17476,1,0,7,1450,2790,62
355000,2,1.75,1760,4600,1,0,7,850,1150,92
640000,4,1.75,2100,3000,1.5,0,7,1500,1690,107
270000,4,1,1430,5909,1,0,6,1070,1460,71
559950,5,3.5,2450,8193,2,0,9,2450,2310,13
515000,4,3,1820,8261,1,0,7,1420,1920,49
352000,4,1.75,1850,5712,1,0,7,1850,1510,64
595888,3,1.75,1870,9000,1,0,9,1870,2030,60
588000,4,2.25,2580,7344,2,0,8,2580,2390,41
1.05E+06,4,3.25,3680,8580,1,0,10,1840,2700,59
260000,3,1.5,1750,7000,2,0,8,1750,1840,35
1.60E+06,4,3.5,3890,3600,2,0,9,2860,2460,13
380000,2,1,1000,4800,1,0,6,1000,1000,66
802000,2,2.5,2210,6327,1,0,8,2210,2170,15
1.33E+06,4,3.25,2850,4800,2.5,0,10,2700,2850,113
710000,4,2.75,2460,3600,2,0,8,1640,1890,111
600000,3,2.5,2630,77972,2,0,9,2630,2250,14
707900,3,1,1750,5355,2,0,7,1750,2240,89
179950,2,1,1100,7323,1,0,7,780,1410,36
683000,4,2.5,2620,10489,2,0,9,2620,2430,28
222400,3,2,1200,9566,1,0,7,1200,1590,23
517000,2,1.5,1920,3408,1,0,7,960,1130,106
410000,3,2.75,1690,5763,1,0,7,1180,1560,33
480000,3,1.75,1680,2552,1,0,7,840,1220,66
430000,3,1.75,3440,10428,1.5,0,8,3440,2160,44
439950,5,1.75,2190,7500,1,0,7,1290,1790,39
797500,4,2.5,3270,8223,2,0,10,3270,3460,20
379000,4,1.5,1280,5460,1.5,0,7,1080,1470,98
575000,1,1,1310,8667,1.5,0,6,1310,1130,100
247500,3,1,1660,11060,1,0,7,1110,1890,56
385000,4,2.75,2700,37011,2,0,9,2700,2700,34
423000,4,1.75,1940,6909,1,0,7,970,1460,77
550000,3,1.75,1520,5618,1,0,7,1170,1550,65
415000,4,1,1620,4329,1.5,0,7,1620,1220,91
693000,3,2.25,2090,45535,1,0,8,1280,3090,66
543000,2,1,1070,4700,1,0,7,1070,1370,108
465000,5,1.75,2000,10246,1,0,7,1200,2340,65
280000,3,2.5,1020,2217,2,0,7,720,1060,14
1.39E+06,3,1.25,2400,6653,3,0,11,2400,1910,26
665000,6,3,2480,9720,2,0,8,2480,2480,46
237950,3,1.75,1310,7314,1,0,6,1310,1010,58
440000,4,2.75,2420,10200,1,0,8,1220,2240,56
618000,2,1,1890,4700,1,0,7,1030,2150,90
572000,3,2.25,1860,4000,1.5,0,7,1020,1180,98
725000,3,1.5,2500,4774,1.5,0,7,1450,1300,78
454000,3,1,1970,22144,1,0,7,1970,1970,48
535000,4,1,1660,10656,1.5,0,7,1180,1120,98
249000,3,2.5,1850,7200,1,0,7,1500,2140,39
395000,4,2.75,1970,37026,1,0,8,1970,1970,57
690000,3,2,1890,6620,1,0,8,1890,2590,64
526500,3,1.5,1310,7236,1,0,7,1170,1680,90
325000,4,1.5,1870,7220,2,0,7,1870,1550,62
495000,3,3,1520,4080,2,0,7,1520,1320,70
825000,5,3,3070,8474,2,0,9,3070,3070,7
383000,3,1.5,1400,14850,1.5,0,7,1400,1350,108
320000,3,1.75,1960,11931,1,0,7,980,1460,64
475000,3,2.5,2680,87117,1,0,7,1340,2580,29
275000,3,2.5,2030,6326,2,0,7,2030,1810,25
1.15E+06,2,2.25,2320,9300,1.5,0,9,1920,2790,81
455000,3,1.75,1760,11371,1,0,8,1760,2220,59
262000,5,1,1870,7800,1,0,7,1580,1740,56
390000,4,1,1280,4840,1,0,7,940,1360,68
300000,3,2.25,1730,10030,1,0,8,1730,2090,33
746300,3,1.75,2060,5721,1,0,9,1140,2060,54
267000,3,1.5,1030,8223,1,0,7,1030,1460,66
525000,3,2.5,1720,7950,1.5,0,7,1720,1790,46
570000,3,1.75,1210,7350,1,0,7,1210,1610,41
360000,4,2.25,2620,8100,1,0,7,1550,1650,54
1.05E+06,3,1,1860,44431,1,0,6,1860,2000,71
699950,3,2.5,2510,4106,2,0,9,2510,2470,15
375000,4,2.5,2040,109336,1.5,0,8,2040,2370,45
625000,4,1.75,2410,6770,1,0,7,1220,1440,94
464050,2,1,780,2750,1,0,7,780,1320,90
470000,5,2.5,2210,9655,1,0,8,1460,2080,42
330000,4,2,1590,9100,1,0,7,1040,1670,51
537000,4,1.75,2230,7957,1,0,7,2230,2230,51
250000,3,2,1560,32137,1,0,7,910,1470,42
835000,4,2.5,2950,48351,2,0,10,2950,2870,32
770000,4,1,1480,3750,1.5,0,7,1480,1570,106
650000,4,2,2850,4497,1.5,0,7,1730,2450,108
335000,3,1.75,2390,30409,1,0,7,1560,1750,65
350000,3,1.75,1740,29597,1,0,7,1740,1560,53
415000,5,2.75,2060,8906,1,0,7,1220,1840,40
788000,4,2.5,2680,8778,2,0,8,2680,2680,41
640000,4,2.75,3150,7379,1.5,0,7,2430,1990,103
388000,4,2.5,2440,7155,2,0,8,2440,2450,25
360000,6,1.75,2230,10080,1,0,7,1390,2110,49
692500,6,1.75,2230,10080,1,0,7,1390,2110,49
425000,4,1.5,1600,6180,1.5,0,6,1600,1410,72
645000,4,1.5,1600,6180,1.5,0,6,1600,1410,72
340000,3,1,1580,8308,1.5,0,7,1580,1200,70
713000,4,3.25,2840,54400,1,0,8,2840,2550,34
430000,3,2.75,2550,11160,2,0,8,2550,1020,24
280000,3,2.25,1700,7210,1,0,7,1250,2070,44
215000,3,2,1470,2052,1.5,0,7,1470,1390,32
306000,3,2.5,1680,11193,2,0,8,1680,2080,34
299900,3,1,1110,8593,1,0,7,1110,1780,39
534000,5,1.75,2120,8625,1,0,7,1200,1930,59
1.16E+06,3,2.75,2380,5572,2,0,9,1930,3370,79
1.17E+06,3,2.5,2670,5000,2,0,9,2000,2320,76
199990,2,1,890,6430,1,0,6,890,1460,83
946000,4,3,3140,9058,1,0,9,2140,2760,29
295000,4,1,1260,7800,1.5,0,7,1260,1639,71
475000,2,1,920,5157,1,0,6,920,1700,109
750000,5,3.5,2990,212137,2,0,8,2450,1060,24
1.23E+06,4,2.5,3120,49456,2,1,9,2590,2030,44
183500,3,1,1010,7520,1,0,6,1010,1370,43
450000,2,1,1010,3627,1,0,6,1010,1630,94
180000,3,1,1020,5500,1.5,0,7,1020,1160,57
707000,5,4.5,3540,21217,2,0,8,2940,1290,92
230000,2,0.75,900,3527,1,0,6,900,1220,79
192500,3,1,1100,9750,1,0,7,1100,1190,52
309000,3,2.5,1990,3614,2,0,7,1990,1980,13
759000,3,1.5,1980,5800,1,0,8,1520,2280,69
1.12E+06,4,3.75,4040,14212,2,0,11,4040,3940,16
462000,5,1.75,1250,10530,1,0,7,1250,1560,52
229000,4,1.5,1820,22814,1.5,0,7,1820,1770,98
399950,2,2.25,1140,1184,2,0,8,1010,1140,19
325000,5,2,1730,10532,1,0,5,1730,1940,75
512000,2,2.25,1170,1313,3,0,8,1170,1310,11
410000,5,2.75,2910,5802,2,0,7,2910,2910,12
210000,2,1,970,5500,1,0,7,970,1180,62
325000,4,2.25,2130,8499,1,0,7,1600,1890,43
685000,3,2.5,2520,10175,1,0,8,1630,2220,39
488000,2,2,1360,4688,1,0,7,780,1340,74
247500,3,2.25,1620,6000,1,0,7,1280,1710,20
489000,4,2,2120,11479,1,0,7,1060,1540,78
725000,4,1.75,2700,6000,1,0,8,1450,2080,65
199950,3,1.5,1370,10317,1.5,0,6,1370,1370,60
670000,5,3,2520,13001,2,0,8,2010,2170,45
275000,3,2,1540,10410,1,0,7,1540,1590,51
1.00E+06,3,1.75,2610,6360,2,0,8,2130,3010,94
255000,3,2,1490,8371,1.5,0,7,1490,1350,34
465000,3,1.75,2760,9137,1,0,7,1380,1980,58
259000,3,1.75,1260,3604,1,0,7,1260,1430,6
695000,3,3.5,2630,4713,2,0,9,2030,2450,10
505000,3,1.75,1800,7210,1,0,7,1370,1820,42
631500,2,1,1130,2640,1,0,8,1130,1680,91
630500,3,1,1180,3600,1.5,0,7,1180,1900,92
999000,4,2.75,2800,19168,2,0,10,2800,2010,26
740000,3,1.5,1830,4000,1,0,7,1350,1570,108
650000,3,2.5,2220,6380,1.5,0,8,1660,950,87
554000,2,2,1870,5580,1,0,8,1870,1670,14
400000,3,2.5,2580,214315,1.5,0,8,2580,2580,72
529941,3,2,1660,10000,1,0,7,1010,2020,57
310000,3,1,1330,3740,1.5,0,6,1330,1330,115
389000,3,1,1330,3740,1.5,0,6,1330,1330,115
731781,3,3,2630,4972,2,0,9,2630,2880,12
502501,2,1,1100,4750,1,0,7,1100,1830,72
443000,3,1.75,1810,7950,1,0,7,1810,1680,50
607000,3,2,2060,4080,1,0,7,1060,1400,97
2.15E+06,3,3.5,4660,5500,2,0,10,3040,2980,109
585000,4,2.5,2370,15200,1,0,8,1660,2360,43
1.03E+06,3,2.5,2430,10500,2,0,9,2430,3440,29
315000,3,2.5,1880,7000,2,0,8,1880,1880,25
180000,2,1,1150,5695,1,0,6,1150,1150,60
322500,3,2,1350,14200,1,0,7,1350,2100,29
568500,3,2.75,2180,7519,1,0,7,1310,1510,37
813000,4,2.75,3370,6675,1,0,8,1920,2250,70
1.09E+06,5,2.25,3650,13068,1,0,10,1850,2760,42
424000,4,2,2100,4857,2,0,8,2100,1450,53
235000,2,1,670,5600,1,0,6,670,1960,115
740000,3,3.5,2420,4000,2,0,9,1820,2030,111
415000,1,1,760,3000,1,0,7,760,1270,118
432000,3,2.75,2200,14925,1,0,6,1100,1520,36
1.27E+06,5,3.25,4410,35192,2,0,12,3880,4410,28
676500,3,1.75,1300,2446,1,0,8,880,2440,57
419000,2,1,720,4592,1,0,6,720,1030,75
650000,3,2.5,2180,37042,2,0,9,2180,2880,20
239000,2,1,1130,15190,1,0,7,1130,1490,64
900000,4,2.5,2230,4372,2,0,8,1540,2020,83
330000,5,1.75,2100,7347,1,0,7,1070,2170,37
510000,3,1.75,2060,58341,1,0,8,1100,1230,36
465000,4,2.5,3060,6000,2,0,9,3060,3040,6
1.70E+06,3,2.75,2810,18731,2,1,10,2810,3120,44
490000,3,2.25,2550,8588,1,0,9,2550,3050,29
2.68E+06,5,3,4290,20445,2,0,11,4290,3620,33
1.00E+06,3,2.25,3040,52302,1,0,9,3040,2070,13
469950,4,2.75,2530,14178,2,0,8,2530,2530,21
536000,3,1.75,1300,5413,1.5,0,7,1300,1590,93
244950,4,2.5,1790,19177,1,0,7,1790,1760,52
575000,3,1,1530,2400,1,0,7,890,1240,90
361000,5,2.75,2380,7500,1,0,7,1300,2400,34
650000,5,2.25,2400,13450,1,0,7,1200,1950,61
230005,2,1,1030,6000,1,0,7,830,1770,67
293000,4,2.5,3250,235063,1,0,9,3250,1600,45
445000,3,3,1970,24318,1,0,8,1970,2150,8
280000,4,1.5,1940,6386,1,0,7,1140,1340,64
520000,3,2.25,1850,10855,1,0,8,1370,1850,33
780000,4,3.25,3900,40962,2,0,10,3900,1730,27
625000,3,1.75,3160,76230,1,0,8,2160,1990,40
239950,3,1.75,1440,7200,1,0,7,1440,1640,32
335000,3,1.5,2040,6000,1,0,7,1340,1190,61
612000,3,2.5,2120,7401,2,0,8,2120,2010,29
200000,2,1,830,8000,1,0,6,830,1300,64
345000,3,1.75,3140,8571,1,0,8,1670,2590,33
520000,4,2.5,2410,6440,1,0,8,1550,2330,44
855000,4,2.25,2190,4080,2,0,8,1800,2100,100
567500,4,1.75,2190,5060,1,0,7,1190,1510,68
208000,3,1.5,1210,7247,1,0,7,1210,1370,51
452000,3,1.75,1880,16239,1,0,7,880,1260,96
555000,3,3,2410,12183,2,0,9,2410,2540,30
519000,5,2.75,2620,8861,1,0,8,1350,1940,39
474950,3,2.25,1850,2575,2,0,9,1850,1080,5
419000,3,2.25,1760,16418,1,0,7,1190,2260,28
390000,2,1,860,1800,1,0,7,860,2160,109
539000,7,2.25,2620,6890,2,0,7,2620,2070,57
569000,4,1.75,2400,21196,1,0,8,1590,2200,62
611000,3,1,1850,5000,1.5,0,7,1850,1850,96
760000,3,2.5,4040,147856,2,0,9,4040,3000,14
732000,3,2,1940,55756,1,0,9,1940,2330,64
1.68E+06,3,2.5,3490,8343,2,1,9,2150,2990,79
919950,5,2.75,3170,7062,2,0,9,3170,3210,4
400000,4,2.5,2530,7563,1,0,7,1440,1960,40
785000,4,2.5,3230,21781,2,0,9,3230,3230,25
835000,3,2.25,2120,54014,2,0,9,2120,3280,54
640500,2,1.75,1640,6750,1,0,8,1340,1760,79
310000,4,2.5,2130,9013,2,0,8,2130,2350,30
355000,4,1,1440,7215,1.5,0,7,1440,1150,49
685000,3,1.75,1940,7313,1,0,8,1440,2160,58
202500,3,1,1120,8576,1,0,6,1120,1050,75
540000,3,2.5,2400,5817,2,0,8,2400,2420,20
295000,4,2.5,1810,4871,2,0,8,1810,1850,19
518000,3,1,1270,6612,1.5,0,7,1270,2100,91
250000,2,1.75,1350,4023,1,0,7,1350,1370,13
330000,2,2,1550,435600,1.5,0,7,1550,1600,46
481000,2,1,1620,3880,1,0,7,920,1330,94
898000,3,2.25,2650,12845,1,0,9,1770,2650,41
570000,5,1.75,2510,9750,1.5,0,8,2510,1900,49
475000,4,2.5,2040,16200,2,0,8,2040,2530,21
265000,3,2.5,1660,5250,2,0,8,1660,1630,30
380000,3,2.5,1980,17342,2,1,10,1580,2060,34
790000,4,2.5,2690,8036,2,0,9,2690,2420,31
620000,2,2.25,2910,6110,2,0,9,2910,2090,33
709050,4,3.5,2720,9000,2,0,8,2670,1960,21
296500,3,1,1280,5100,1,0,7,1280,1380,70
475000,3,2.5,2160,35912,2,0,8,2160,2230,36
440000,3,2.25,1760,10835,1,0,8,1290,2050,42
405000,2,1,800,6016,1,0,6,800,1470,76
269500,2,1,930,4000,1,0,6,730,1100,75
520000,5,1.75,2040,5280,1,0,7,1020,1720,57
229500,1,1,1180,22000,1,0,6,1180,1890,70
335000,4,1.75,2000,10890,1,0,7,1390,1520,57
680000,4,2.75,3310,50951,2,0,9,3310,3230,20
1.39E+06,4,3.5,3130,3900,2,0,9,2550,1830,10
740000,4,2.5,2300,9900,1,0,8,1600,2510,57
270000,3,2.25,2140,9990,1,0,8,2140,2060,56
510000,4,2,2210,5572,1.5,0,7,1760,1760,107
300000,2,1,970,13700,1,0,6,970,1570,69
1.30E+06,5,2.25,2690,10800,1,0,8,2020,3380,62
675000,4,2,1890,5188,1.5,0,7,1670,1800,78
925850,6,3.25,3140,14923,2,0,10,3140,2980,27
255500,2,1,1440,43560,1,0,7,1150,1870,53
450000,3,2.5,2910,17172,2,0,10,2910,2910,29
280000,3,1,1310,22652,1,0,7,1310,1600,50
245000,4,2.25,2140,8800,2,0,7,2140,2060,55
344950,3,1,1090,6712,1,0,7,1090,1440,46
381000,3,1.75,1330,7216,1,0,7,1330,1500,49
1.95E+06,4,4,4690,6900,2,0,11,3480,2800,17
1.50E+06,3,1.5,1910,21374,1,0,8,1910,2850,63
232603,3,1.75,1750,11461,2,0,7,1750,2140,42
220000,5,2.5,1760,10200,1.5,0,6,1760,1370,93
600000,4,1.75,1810,7700,1,0,8,1390,2080,41
239000,3,2.5,1360,5754,2,0,7,1360,1360,24
400000,3,1.75,1730,9211,1,0,8,1730,1440,57
2.18E+06,6,2.75,4710,11000,2,0,10,3690,2950,87
350000,3,1,1010,8551,1,0,7,1010,1310,65
562000,3,2.5,2400,97138,2,0,8,2400,2230,35
380000,3,1.5,1540,8400,1,0,7,1540,1690,50
511200,4,1.75,1480,7875,1,0,7,740,1680,91
680000,4,2.5,2520,5000,2,0,9,2520,2910,14
350000,3,3.25,1210,941,2,0,8,1000,1650,16
410000,5,2.5,2670,184140,1,0,8,1410,1860,38
1.05E+06,4,2.5,3030,12590,1.5,0,10,3030,2980,30
391265,3,2,1440,3900,1,0,8,1440,1350,16
1.41E+06,4,2.25,3250,16684,2,0,9,3250,2890,39
575000,3,2,1750,5750,1,0,7,870,1750,62
316000,4,1.5,2120,46173,2,0,7,2120,2000,44
165000,3,1,1050,5156,1.5,0,7,1050,1050,99
850000,3,2.25,1950,3600,1.5,0,8,1430,1950,107
210000,3,1,1020,6000,1,0,5,1020,2070,118
325000,4,2.5,1820,9161,1,0,7,1220,1860,43
682000,4,2.5,2390,53941,2,0,8,2390,2610,29
430000,3,2.5,1400,7508,2,0,7,1400,1710,31
325500,3,1.5,1540,8110,1,0,7,1190,1290,59
385000,3,1.75,2370,6360,1,0,7,1280,1990,64
435000,1,1,670,1800,1,0,6,670,1330,113
550000,4,1,2420,15520,2,0,7,2420,1630,73
400000,3,1,1000,7800,1,0,6,860,1700,88
503000,4,2.75,2100,7350,1,0,7,1240,2490,40
676000,4,2.5,2800,5368,2,0,8,2800,2790,15
180000,3,1,940,11055,1.5,0,7,940,1420,59
234000,3,2,1640,5280,1.5,0,6,1640,1160,108
734200,4,2.5,2760,5000,1.5,0,7,1680,1850,90
920000,3,3.25,3660,66211,2,0,10,3660,3660,15
1.92E+06,4,2.5,3070,34412,1,0,9,2070,3780,68
224000,3,1.75,1100,10125,1,0,7,1100,1520,49
1.40E+06,3,2.75,3130,19530,1,1,8,1690,2980,71
185000,3,1,1320,7155,1,0,6,1320,1070,57
554600,3,1.75,1470,5000,1.5,0,7,1470,1530,118
268000,3,1.75,1480,8009,1,0,7,980,1790,38
675000,4,2.25,2260,8715,1,0,8,1530,2220,42
620000,4,2.25,2210,10039,1,0,8,1710,2070,51
396450,3,1.75,1540,12446,1,0,8,1540,1330,51
565000,5,1.75,1910,9720,1,0,7,1390,1750,63
410000,3,1.75,1760,3520,1,0,7,1160,1840,52
1.19E+06,4,3,2240,6000,1.5,0,8,1270,2240,104
716125,3,2.25,2110,7279,1,0,9,2110,2130,34
225000,2,1,1396,111949,1,0,7,1396,2020,78
640000,4,2.75,3040,7274,2,0,9,2320,2830,32
374000,2,1,1140,5650,1,0,6,980,1220,98
415000,4,2,1780,12161,1,0,7,1160,1780,68
592500,4,2.5,3370,35150,1,0,8,1770,2920,25
365000,3,2.5,1484,1761,3,0,7,1484,1484,15
600000,4,2.5,2230,12753,1,0,7,1180,1860,37
465000,4,2.5,2820,39413,2,0,9,2820,2910,29
254999,3,1,1580,7560,1,0,7,1000,1580,42
279000,4,2.5,2040,8076,2,0,7,2040,2040,24
460000,3,2.5,2720,40813,2,0,8,2720,2250,17
507000,4,2.25,1490,956,2,0,7,1020,1510,13
291000,3,1.75,1560,9788,1,0,7,1560,1840,54
350000,2,1.5,830,1077,2,0,7,830,830,12
90000,3,1,980,2490,2,0,6,980,980,49
329000,3,1.75,1980,7000,1,0,8,1360,1880,41
909000,4,2.5,3680,11648,2,0,10,3680,2830,32
187000,2,1,860,5400,1,0,5,860,960,65
580000,3,1.75,1850,5100,1,0,7,1020,1850,109
345000,3,2.5,1620,5992,2,0,7,1620,1620,17
497000,4,2.5,2240,7200,2,0,8,2240,1860,23
345000,3,1,1010,3060,1.5,0,6,1010,1330,114
313500,3,1.75,1610,7350,1,0,8,1610,2120,44
910000,3,2.5,2720,7250,2,0,9,2720,2870,28
399950,3,1.5,2080,5244,1,0,7,1190,1850,59
268000,4,2,1930,6600,1,0,7,1030,1220,51
559000,4,1.75,2250,8458,1,0,8,1450,1950,64
309000,3,2.25,1980,8755,1,0,7,1300,2030,55
410000,3,2.5,1960,4400,2,0,7,1960,2060,12
259000,3,1,1320,8625,1,0,7,1320,1370,61
950000,5,2,2940,5500,2,0,9,2340,2940,109
320000,4,1,1460,7200,1.5,0,7,1460,1690,63
1.15E+06,4,2.5,2330,30122,1,0,8,1490,2430,67
394250,3,2,2620,10107,1,0,7,2620,1730,36
315000,1,1,700,3876,1,0,6,700,1150,108
480000,2,2,1140,12000,1,0,6,1140,1880,75
556000,3,2.5,2750,35440,2,0,9,2750,2710,24
450000,3,2.5,2480,5647,2,0,7,2480,2510,16
420000,3,1.5,1130,5413,1,0,7,940,1400,72
890000,6,3.75,2770,5000,1,0,8,1870,1570,49
295000,4,2,1710,8814,1,0,7,1030,1710,43
410000,4,2.25,2150,27345,2,0,8,2150,2200,42
308900,3,2.5,2250,7294,2,0,8,2250,2140,24
1.16E+06,4,2.5,2960,26742,1,0,8,1480,2500,69
665000,2,2.5,2300,6984,1,0,8,2300,1820,12
577000,3,1.75,1740,5500,1,0,7,970,1740,65
959000,3,2.5,2830,3750,3,0,10,2830,1780,4
471000,2,1.75,1240,6417,1,0,7,1240,1800,94
560000,3,2.5,2180,7169,2,0,8,2180,2150,28
955000,5,2.25,2510,9887,2,0,8,2510,2510,46
1.24E+06,7,5.5,6630,13782,2,0,10,4930,4470,14
579000,3,2.5,2300,18540,1,0,8,1800,2460,57
335000,4,2.25,3220,7889,2,0,8,3220,2120,40
485000,3,2.5,2270,7887,2,0,8,2270,2550,14
552000,3,2.5,1840,9900,1,0,9,1840,2730,40
950000,4,3.25,3820,15293,2,0,10,3820,2790,15
203700,3,2,1660,7958,1,0,7,1130,1550,35
412000,4,3.5,3360,9767,2,0,9,2450,2580,28
237500,3,2,1350,8960,1,0,7,1350,1470,32
866800,4,3.5,2970,5000,2,0,9,2200,1470,17
425000,3,1,1000,5100,1,0,7,860,1000,72
200000,3,2,1190,6833,1,0,7,1190,1540,23
280000,3,1.75,1670,6034,1,0,7,990,1230,61
140000,3,1.5,1200,2002,2,0,8,1200,1270,52
370000,5,2.5,2250,10400,1,0,8,1280,2140,45
550000,2,0.75,1040,4000,1,0,7,930,1700,109
1.41E+06,2,2.5,3180,9400,2,0,10,2610,3760,33
1.51E+06,2,2.5,3180,9400,2,0,10,2610,3760,33
510000,4,1.5,2040,8800,1,0,7,1020,1490,57
351000,3,1,1160,10518,1,0,7,1160,1670,58
210000,3,1,880,10800,1,0,6,880,1100,76
449999,4,1.75,2290,36900,1.5,0,7,1690,2170,80
137000,3,1,950,7620,1,0,6,950,1260,64
270000,3,1,1010,14510,1,0,7,1010,2020,44
540000,3,2.5,3100,100188,1,0,7,1820,2430,37
565000,5,3,2560,12480,1,0,8,1590,2500,6
940000,4,1.5,2430,3600,2.5,0,8,2430,2020,38
385000,2,1,830,26329,1,1,6,830,2030,90
400000,3,3,2090,7634,1,0,8,1450,2090,17
365000,3,2,2030,8649,1,0,7,2030,1760,20
353250,2,1,1060,1600,2,0,7,1060,1360,39
455000,2,1.5,1090,6750,1,0,7,950,1640,76
475000,4,3.5,3400,234352,2,0,8,2500,1300,27
571500,4,1.75,1920,7455,1,0,7,960,1920,79
441000,2,1,1150,3000,1,0,6,780,1150,103
810000,6,2.75,3970,9500,1,0,10,2180,2490,48
550000,3,2.25,1880,11556,2,0,8,1880,1880,31
736000,2,1,1500,4000,1,0,8,1100,1980,85
375000,3,1.75,2190,17550,1,0,7,2190,1700,29
717500,3,2.5,2530,9932,2,0,8,2530,2140,23
581000,2,1.75,1930,11200,1,0,8,1430,2840,67
629000,3,2,1510,4560,2,0,7,1510,1990,109
3.80E+06,3,4.25,5510,35000,2,0,13,4910,3430,21
225000,3,2,1100,5200,1,0,6,1100,1050,49
315000,3,2.5,1730,6368,2,0,7,1730,1780,25
425000,3,2.5,1480,1386,3,0,8,1480,1470,13
346500,3,1,1150,11802,1,0,7,1150,1880,86
550000,3,2.25,1950,26500,1,0,8,1570,2160,53
565000,3,1.75,2380,10450,1,0,8,1400,2150,41
1.00E+06,4,2,3100,8000,1.5,0,7,2040,1650,79
400000,2,2,2010,3797,1.5,0,7,1450,1660,96
724950,4,2,2270,5760,2,0,8,2270,1420,109
623000,3,1.75,2050,16313,1,0,8,2050,3180,45
295000,2,1,650,5400,1,0,6,650,1310,68
700000,4,3.25,2780,7875,2,0,9,2780,1000,12
482000,2,1.5,1300,1229,2,0,8,1160,1430,18
770000,3,2.5,2730,11380,2,0,10,2730,2800,23
310000,4,2.5,3140,22100,1,0,8,1820,2700,58
720000,4,2.25,2410,8400,2,0,8,2410,1910,53
355000,3,1,1180,5965,1.5,0,6,1180,1270,90
512000,4,2.5,2600,4506,2,0,9,2600,2470,13
303000,2,1.5,1400,1650,3,0,7,1400,1430,19
299000,5,2.5,2220,9360,1,0,7,1110,1780,50
285000,3,2.5,1660,6263,2,0,8,1660,2190,15
680000,3,1.75,2330,9652,1,0,8,1590,2420,50
285000,4,1.75,1440,6720,1,0,6,720,1820,64
707000,4,2.25,2920,17023,1,0,9,1690,2710,41
690000,3,2,1760,6428,1,0,7,980,1760,76
872000,4,2.25,2860,40284,2,0,10,2860,2670,35
290000,4,1.75,2090,12750,1,0,8,1360,2040,51
425000,4,1.75,1910,16785,1,0,7,1110,1590,37
925000,3,2.75,3280,10558,1,0,9,2040,3150,39
340500,3,1,1770,12458,1,0,7,1770,2000,61
365000,2,1,920,6600,1,0,6,920,1370,108
725000,3,1.75,1690,8489,1,0,7,1690,1850,59
811000,3,3,2470,7410,2,0,8,1860,2390,41
299000,3,1,1040,9514,1,0,7,1040,1040,49
287500,4,2,1220,9147,1,0,7,1220,1220,65
879950,4,2.25,3500,13875,1,0,9,1830,2960,80
135900,2,1,760,3800,1,0,6,760,1220,68
1.23E+06,4,2.25,3070,16028,1,0,9,1870,3070,42
522500,4,1.75,2100,6480,1,0,7,1300,1840,71
399500,4,1.5,1660,6617,1,0,7,1660,950,71
450000,3,1,1430,5960,1.5,0,7,1430,1140,101
218000,4,1,1620,17500,1,0,7,1620,2400,56
289999,3,2,1490,9285,1,0,8,1490,2040,23
540000,2,1,1170,4750,1,0,6,1170,1170,115
324950,3,1,1240,7500,1,0,7,1240,1240,42
718500,3,2,2910,6600,2,0,7,1920,1370,118
495000,3,2,2660,192099,1,0,9,2660,2570,54
260000,6,2,2220,8797,1,0,7,2220,1170,41
430000,4,1.5,1920,10000,1,0,7,1070,1450,64
402500,3,3.25,2780,4002,2,0,8,2780,1890,9
1.42E+06,4,3,3110,4408,2.5,0,10,2510,3250,87
275000,3,2.25,1820,9766,1,0,7,1450,1860,31
250000,3,2.25,1765,7652,2,0,7,1765,1765,22
665000,3,2.75,1800,9550,1,0,7,1320,1890,52
425000,3,2.5,2650,144183,1,0,8,2650,1940,51
760000,2,1,1410,3600,1.5,0,7,1310,1740,93
447000,3,2.5,1650,3076,2,0,7,1650,1560,15
205000,3,1,1180,8240,1,0,7,1180,1180,51
191000,3,1.5,800,8850,1,0,6,800,820,59
350000,2,1.75,1430,7921,1,0,7,1430,1290,35
789888,5,3.5,3300,7860,2,0,9,2410,2540,17
443000,2,1,1220,10170,1,0,7,980,1990,70
695000,4,3.5,3530,7202,2,0,9,2660,2810,18
560000,4,2,1380,4048,1.5,0,7,1380,1440,112
